DEDUPLICATION REPORT (DISCARDED FILES)
========================================
Total Files Discarded: 3974
Breakdown by Source:
  - EXP_BEST: 0
  - EXP_OTHER: 3929
  - AF_TRIMMED: 0
  - AF_RAW: 45

Detailed List:
PDB_ID	Source	Folder
3U3J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1Q3W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IKC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1V18	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7Z0K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RCH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6L1F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HB9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PZH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7EZM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6OQ3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4WNO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1B3J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8H9F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1ICE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NPZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B46	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MFU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BU9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8UQR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4X0T	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IIJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5IC6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QVC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3QRD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3B9U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HLH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CRH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HBQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8T33	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2YBG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3TZM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PZ3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U11	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9D58	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HDQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4J22	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4U30	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8ID8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QQD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BJB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5ELR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2IPU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6W7J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2D0J	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QU5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8CTE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3SJF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5F09	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6UHS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2EVA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4RMI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O4L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4XYF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3QO0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YC5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1Y2A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2EWP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PVW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5ANR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PY3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8AX6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GKG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4FAM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O4R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3AYU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HW9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QHB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7LBQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QH8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ZVT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1H7I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6JTZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6I7R	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8HQE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2GRO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZZE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6WOD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RPR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3N94	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8FF8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U3K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3DU8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FSI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3RBU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8G05	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6W7K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8B5X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DJS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1XKT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8JLQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5WRJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1EG4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4AGL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2AXM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4HQR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O4N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3D6M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2GPP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5CJF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5VBL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3D08	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7BLE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GJO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8QT3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TZA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5MMS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7NBJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2A4D	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6L6K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B41	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3UDA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1O6K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RM8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8PY3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5WBM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U3O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8QOO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HC8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5U5K	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6IDF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GGF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8BBS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4EQU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3VP4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2BIN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2OR4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8XIO	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
4ZRJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SK8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BA7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4Q59	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3PS8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PND	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3SHZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZBX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2NTD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3GM1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4G2L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PCW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PNH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5Y8V	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4AT4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IRR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QGT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QTY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QRY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1B68	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4GG5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6V4F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PNA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5U5H	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6C7G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3Q0M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UP0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5I9U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7BOT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2FK2	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BTK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4P4F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3E87	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4QU0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2J31	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6XXC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CQU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3TAC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2CNK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3CU1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DB4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6US0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2HQQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6W7G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UVV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3U3P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BUX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OAK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GGB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NM0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5HNU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ODU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YLA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2CNN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NB9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6F26	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3FJ9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PWV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4DZ5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1BZ4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1NTE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BSB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6O4F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1ZRH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7UZQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1FYR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MR8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4L02	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3Q0O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4F7N	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4TWC	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5URV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2WOT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4H1M	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2JFD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7C7G	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6SDD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8T99	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2X0U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6KPF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8X8L	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4N3C	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NG4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4WDX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5QQL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3RO4	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8PHV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QRB	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6H7E	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8QHQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6HYL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1FV1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PCX	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5R68	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7NWU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2Z5S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5KVH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6Q7B	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6JB7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZKS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3L81	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BU6	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8PQK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4KBA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6B8Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1R0P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4XXD	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BD9	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5TZH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4UFR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PYV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8IKV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6T41	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OW1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PIE	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OBT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3IWW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4F6U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4NFM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7A77	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6MJ5	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PWQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6DIH	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PXY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1PZZ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5D7O	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4MVL	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4RHW	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4CIM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3V9I	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5I9Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8TRS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6K3F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4Z49	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6PCK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GP7	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PNQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
9FL8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5VUY	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YCQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8FGG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3RL8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2P7Z	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6KYQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2PME	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7D8X	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2Z0U	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5GGJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6NGA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1YXJ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1DSN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3MFS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1HWG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4PNM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3ZGO	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4G2W	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3Q0P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6CDS	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3Q4S	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1S1P	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5YQN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BU8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3HOM	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7FAQ	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5T6Y	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4ONF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6BCR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4XEF	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3L95	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7B40	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1RH0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2QXI	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8H9I	AF_RAW	/home/ibab/project/alphafold_pdbs(cleaned)
8E7A	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7QRA	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5N88	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5WP3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
2ALR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3NBV	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
1FLT	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5PYG	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8AW1	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4JZ0	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4EHK	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
3BK3	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5I94	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
7OUU	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
5XFP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
8J4F	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6GMR	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6RK8	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
4BKN	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
6CVP	EXP_OTHER	/home/ibab/project/Final_docking_pdbs(all_other_tissues)
